file_name,account_holder,bank_name,iban,period,start_balance,end_balance,transactions_json
statement_0088.png,René du Delannoy,BNP Paribas,FR2112710623792141730622989,du 01/08/1999 au 28/08/1999,2122.45,1213.21,"[{'date': '17/08/1999', 'description': 'PAIEMENT CB RODRIGUEZ', 'debit': '206.83', 'credit': ''}, {'date': '06/08/1999', 'description': 'PRELEVEMENT PASQUIER ET FILS', 'debit': '318.39', 'credit': ''}, {'date': '21/08/1999', 'description': 'VIREMENT DE MALLET BOULAY S.A.S.', 'debit': '', 'credit': '267.42'}, {'date': '03/08/1999', 'description': 'VIREMENT A MAURICE S.A.S.', 'debit': '207.38', 'credit': ''}, {'date': '05/08/1999', 'description': 'PAIEMENT CB ROSSI S.A.R.L.', 'debit': '31.90', 'credit': ''}, {'date': '17/08/1999', 'description': 'PAIEMENT CB FERNANDES ET FILS', 'debit': '412.16', 'credit': ''}]"
statement_0089.png,Rémy Guillon,La Banque Postale,FR8650361604944057018041403,du 01/01/1989 au 28/01/1989,4847.30,3456.30,"[{'date': '13/01/1989', 'description': 'PRELEVEMENT VAILLANT', 'debit': '301.85', 'credit': ''}, {'date': '12/01/1989', 'description': 'PAIEMENT CB RAMOS S.A.R.L.', 'debit': '269.74', 'credit': ''}, {'date': '03/01/1989', 'description': 'PAIEMENT CB GILLET', 'debit': '117.54', 'credit': ''}, {'date': '05/01/1989', 'description': 'RETRAIT DAB MULLER COUTURIER S.A.', 'debit': '145.94', 'credit': ''}, {'date': '22/01/1989', 'description': 'VIREMENT A VALENTIN HAMON SA', 'debit': '401.41', 'credit': ''}, {'date': '24/01/1989', 'description': 'REMISE DE CHEQUE MARTEL PIRES S.A.S.', 'debit': '', 'credit': '26.78'}, {'date': '14/01/1989', 'description': 'RETRAIT DAB EVRARD MERLE SA', 'debit': '89.88', 'credit': ''}, {'date': '03/01/1989', 'description': 'PAIEMENT CB TRAORE', 'debit': '91.42', 'credit': ''}]"
statement_0090.png,Camille Alexandre,Crédit Agricole,FR3619043284892805107578652,du 01/04/1970 au 28/04/1970,3624.28,3185.72,"[{'date': '03/04/1970', 'description': 'PRELEVEMENT GUILLON ANTOINE S.A.S.', 'debit': '394.49', 'credit': ''}, {'date': '13/04/1970', 'description': 'REMISE DE CHEQUE CHARLES', 'debit': '', 'credit': '385.40'}, {'date': '15/04/1970', 'description': 'RETRAIT DAB MAILLET', 'debit': '195.52', 'credit': ''}, {'date': '06/04/1970', 'description': 'PRELEVEMENT LAURENT', 'debit': '275.69', 'credit': ''}, {'date': '18/04/1970', 'description': 'REMISE DE CHEQUE DENIS MATHIEU SARL', 'debit': '', 'credit': '128.84'}, {'date': '18/04/1970', 'description': 'REMISE DE CHEQUE CHEVALLIER', 'debit': '', 'credit': '309.79'}, {'date': '21/04/1970', 'description': 'RETRAIT DAB ANTOINE', 'debit': '396.89', 'credit': ''}]"
statement_0091.png,Sophie Le Roux,Crédit Mutuel,FR3094469099644612470454403,du 01/02/1991 au 28/02/1991,1338.26,1425.96,"[{'date': '01/02/1991', 'description': 'REMISE DE CHEQUE COHEN', 'debit': '', 'credit': '407.72'}, {'date': '05/02/1991', 'description': 'REMISE DE CHEQUE MICHAUD', 'debit': '', 'credit': '82.48'}, {'date': '24/02/1991', 'description': 'PRELEVEMENT MAURICE', 'debit': '296.75', 'credit': ''}, {'date': '15/02/1991', 'description': 'PAIEMENT CB CHEVALIER SARL', 'debit': '16.56', 'credit': ''}, {'date': '06/02/1991', 'description': 'PRELEVEMENT GONCALVES S.A.', 'debit': '89.19', 'credit': ''}]"
statement_0092.png,Lorraine Barbier,Crédit Mutuel,FR5707656311344887356266784,du 01/02/1997 au 28/02/1997,3711.98,1795.40,"[{'date': '01/02/1997', 'description': 'VIREMENT A TRAORE LEROY SARL', 'debit': '302.64', 'credit': ''}, {'date': '08/02/1997', 'description': 'VIREMENT A BECKER', 'debit': '400.42', 'credit': ''}, {'date': '19/02/1997', 'description': 'RETRAIT DAB MORVAN', 'debit': '76.33', 'credit': ''}, {'date': '21/02/1997', 'description': 'PRELEVEMENT BERTHELOT', 'debit': '43.52', 'credit': ''}, {'date': '15/02/1997', 'description': 'PAIEMENT CB RAYMOND', 'debit': '81.19', 'credit': ''}, {'date': '25/02/1997', 'description': 'PAIEMENT CB LUCAS CHEVALIER S.A.R.L.', 'debit': '83.17', 'credit': ''}, {'date': '27/02/1997', 'description': 'PRELEVEMENT GUIBERT', 'debit': '224.20', 'credit': ''}, {'date': '01/02/1997', 'description': 'VIREMENT DE JACQUOT HERVÉ ET FILS', 'debit': '', 'credit': '409.21'}, {'date': '18/02/1997', 'description': 'VIREMENT DE WAGNER', 'debit': '', 'credit': '107.60'}, {'date': '10/02/1997', 'description': 'PRELEVEMENT BOULAY SA', 'debit': '449.97', 'credit': ''}, {'date': '24/02/1997', 'description': 'PRELEVEMENT LAPORTE', 'debit': '33.27', 'credit': ''}, {'date': '05/02/1997', 'description': 'VIREMENT A GRENIER S.A.R.L.', 'debit': '219.54', 'credit': ''}, {'date': '22/02/1997', 'description': 'PAIEMENT CB LOUIS', 'debit': '203.27', 'credit': ''}, {'date': '17/02/1997', 'description': 'PAIEMENT CB GIRARD', 'debit': '315.87', 'credit': ''}]"
statement_0093.png,Frédéric Legros-Godard,La Banque Postale,FR3921517427901956206541018,du 01/07/2002 au 28/07/2002,1219.54,1277.16,"[{'date': '04/07/2002', 'description': 'RETRAIT DAB MARCHAND S.A.', 'debit': '67.54', 'credit': ''}, {'date': '23/07/2002', 'description': 'VIREMENT DE RAYNAUD', 'debit': '', 'credit': '350.47'}, {'date': '27/07/2002', 'description': 'VIREMENT DE DESCHAMPS', 'debit': '', 'credit': '201.61'}, {'date': '09/07/2002', 'description': 'VIREMENT DE MORENO FOURNIER S.A.S.', 'debit': '', 'credit': '64.58'}, {'date': '07/07/2002', 'description': 'VIREMENT DE PASCAL ET FILS', 'debit': '', 'credit': '174.15'}, {'date': '14/07/2002', 'description': 'VIREMENT A BRUN', 'debit': '79.27', 'credit': ''}, {'date': '02/07/2002', 'description': 'REMISE DE CHEQUE LUCAS', 'debit': '', 'credit': '325.48'}, {'date': '06/07/2002', 'description': 'RETRAIT DAB MICHEL', 'debit': '104.47', 'credit': ''}, {'date': '04/07/2002', 'description': 'VIREMENT A BERNARD', 'debit': '318.81', 'credit': ''}, {'date': '15/07/2002', 'description': 'RETRAIT DAB DUVAL SARL', 'debit': '314.88', 'credit': ''}, {'date': '08/07/2002', 'description': 'VIREMENT A MONNIER', 'debit': '433.86', 'credit': ''}, {'date': '18/07/2002', 'description': 'VIREMENT DE ROLLAND', 'debit': '', 'credit': '260.16'}]"
statement_0094.png,Aurélie-Aurore Navarro,Société Générale,FR9446859458952282371283920,du 01/08/1977 au 28/08/1977,4871.05,4055.39,"[{'date': '15/08/1977', 'description': 'VIREMENT DE CARRE', 'debit': '', 'credit': '397.52'}, {'date': '14/08/1977', 'description': 'RETRAIT DAB LEGROS', 'debit': '68.43', 'credit': ''}, {'date': '04/08/1977', 'description': 'PRELEVEMENT MILLET MARTINEAU S.A.', 'debit': '446.81', 'credit': ''}, {'date': '10/08/1977', 'description': 'PAIEMENT CB MATHIEU ET FILS', 'debit': '280.16', 'credit': ''}, {'date': '17/08/1977', 'description': 'PAIEMENT CB BOURDON S.A.R.L.', 'debit': '402.94', 'credit': ''}, {'date': '26/08/1977', 'description': 'RETRAIT DAB COHEN', 'debit': '14.84', 'credit': ''}]"
statement_0095.png,Sophie Cordier-Morel,BNP Paribas,FR9162388024032026894387324,du 01/10/1989 au 28/10/1989,4295.58,3705.73,"[{'date': '24/10/1989', 'description': 'VIREMENT DE BAILLY S.A.S.', 'debit': '', 'credit': '290.39'}, {'date': '24/10/1989', 'description': 'RETRAIT DAB GUILLAUME', 'debit': '29.33', 'credit': ''}, {'date': '19/10/1989', 'description': 'PAIEMENT CB LELIÈVRE', 'debit': '348.76', 'credit': ''}, {'date': '14/10/1989', 'description': 'REMISE DE CHEQUE ADAM', 'debit': '', 'credit': '91.36'}, {'date': '18/10/1989', 'description': 'PRELEVEMENT TESSIER LANGLOIS S.A.R.L.', 'debit': '267.49', 'credit': ''}, {'date': '13/10/1989', 'description': 'VIREMENT A MOULIN', 'debit': '243.69', 'credit': ''}, {'date': '14/10/1989', 'description': 'PAIEMENT CB BODIN PINEAU S.A.S.', 'debit': '97.33', 'credit': ''}, {'date': '03/10/1989', 'description': 'REMISE DE CHEQUE LAMY', 'debit': '', 'credit': '73.22'}, {'date': '21/10/1989', 'description': 'PAIEMENT CB CHEVALIER', 'debit': '58.22', 'credit': ''}]"
statement_0096.png,Noémi de Baudry,La Banque Postale,FR5099387001736050912758682,du 01/09/1970 au 28/09/1970,3809.39,4573.37,"[{'date': '13/09/1970', 'description': 'PRELEVEMENT DE OLIVEIRA S.A.', 'debit': '36.17', 'credit': ''}, {'date': '04/09/1970', 'description': 'PRELEVEMENT BOUVET ET FILS', 'debit': '47.96', 'credit': ''}, {'date': '16/09/1970', 'description': 'REMISE DE CHEQUE RODRIGUES', 'debit': '', 'credit': '406.98'}, {'date': '21/09/1970', 'description': 'VIREMENT A JOLY', 'debit': '28.92', 'credit': ''}, {'date': '13/09/1970', 'description': 'VIREMENT DE CHARPENTIER', 'debit': '', 'credit': '255.77'}, {'date': '08/09/1970', 'description': 'RETRAIT DAB HERNANDEZ', 'debit': '62.43', 'credit': ''}, {'date': '27/09/1970', 'description': 'VIREMENT DE LE ROUX S.A.S.', 'debit': '', 'credit': '276.71'}]"
statement_0097.png,Alfred Pruvost,BNP Paribas,FR1819612733171683900905314,du 01/11/1983 au 28/11/1983,3271.59,1467.92,"[{'date': '13/11/1983', 'description': 'RETRAIT DAB MEYER SARL', 'debit': '264.97', 'credit': ''}, {'date': '02/11/1983', 'description': 'VIREMENT A MASSON BENARD ET FILS', 'debit': '94.74', 'credit': ''}, {'date': '01/11/1983', 'description': 'PRELEVEMENT FONTAINE TEXIER S.A.R.L.', 'debit': '324.59', 'credit': ''}, {'date': '25/11/1983', 'description': 'VIREMENT A COURTOIS', 'debit': '179.80', 'credit': ''}, {'date': '01/11/1983', 'description': 'VIREMENT A KLEIN FOUCHER SARL', 'debit': '60.37', 'credit': ''}, {'date': '26/11/1983', 'description': 'REMISE DE CHEQUE LEFEBVRE', 'debit': '', 'credit': '361.97'}, {'date': '15/11/1983', 'description': 'VIREMENT DE GALLET ROSSI SARL', 'debit': '', 'credit': '42.30'}, {'date': '05/11/1983', 'description': 'PAIEMENT CB GAILLARD', 'debit': '77.51', 'credit': ''}, {'date': '24/11/1983', 'description': 'PAIEMENT CB BLIN', 'debit': '266.44', 'credit': ''}, {'date': '27/11/1983', 'description': 'RETRAIT DAB ALLAIN SARL', 'debit': '48.17', 'credit': ''}, {'date': '16/11/1983', 'description': 'PRELEVEMENT DIDIER ET FILS', 'debit': '196.37', 'credit': ''}, {'date': '12/11/1983', 'description': 'VIREMENT A GIMENEZ', 'debit': '100.79', 'credit': ''}, {'date': '04/11/1983', 'description': 'RETRAIT DAB JOUBERT FERRAND S.A.', 'debit': '332.79', 'credit': ''}, {'date': '21/11/1983', 'description': 'PRELEVEMENT LEMONNIER S.A.', 'debit': '261.40', 'credit': ''}]"
statement_0098.png,Luc Noël,Société Générale,FR1806549359786487847766564,du 01/10/2014 au 28/10/2014,1539.74,1337.84,"[{'date': '26/10/2014', 'description': 'VIREMENT DE HARDY', 'debit': '', 'credit': '126.98'}, {'date': '07/10/2014', 'description': 'REMISE DE CHEQUE ALBERT MORVAN S.A.S.', 'debit': '', 'credit': '347.44'}, {'date': '25/10/2014', 'description': 'REMISE DE CHEQUE MONNIER', 'debit': '', 'credit': '113.29'}, {'date': '26/10/2014', 'description': 'PAIEMENT CB DURAND', 'debit': '314.50', 'credit': ''}, {'date': '07/10/2014', 'description': 'REMISE DE CHEQUE DUPONT S.A.R.L.', 'debit': '', 'credit': '323.52'}, {'date': '10/10/2014', 'description': 'RETRAIT DAB BESSON MUNOZ SARL', 'debit': '397.98', 'credit': ''}, {'date': '19/10/2014', 'description': 'VIREMENT A CHAUVET', 'debit': '78.53', 'credit': ''}, {'date': '08/10/2014', 'description': 'PRELEVEMENT ALLARD', 'debit': '68.48', 'credit': ''}, {'date': '02/10/2014', 'description': 'RETRAIT DAB OLIVIER ET FILS', 'debit': '253.64', 'credit': ''}]"
statement_0099.png,Augustin Valette-Jean,La Banque Postale,FR2817736536402652911239365,du 01/07/1986 au 28/07/1986,2169.54,1979.74,"[{'date': '16/07/1986', 'description': 'REMISE DE CHEQUE DENIS', 'debit': '', 'credit': '47.48'}, {'date': '02/07/1986', 'description': 'PRELEVEMENT PELLETIER ET FILS', 'debit': '440.04', 'credit': ''}, {'date': '15/07/1986', 'description': 'VIREMENT DE RAYNAUD PRÉVOST S.A.S.', 'debit': '', 'credit': '127.82'}, {'date': '03/07/1986', 'description': 'REMISE DE CHEQUE LEFEBVRE', 'debit': '', 'credit': '365.96'}, {'date': '01/07/1986', 'description': 'PRELEVEMENT AUBERT SA', 'debit': '104.82', 'credit': ''}, {'date': '09/07/1986', 'description': 'PRELEVEMENT LEBRUN S.A.R.L.', 'debit': '186.20', 'credit': ''}]"
